C,Story,Emotion,Val
0.0008146451647434966,Anxiety,Anxiety,0.275976118378984
0.0008146451647434966,Anxiety,Despair,0.2536312955026674
0.0008146451647434966,Anxiety,Irritation,0.25899415382308927
0.0008146451647434966,Anxiety,Rage,0.21139843229525934
0.0008146451647434966,Despair,Anxiety,0.2667319176290742
0.0008146451647434966,Despair,Despair,0.27118539999818336
0.0008146451647434966,Despair,Irritation,0.24547464804855723
0.0008146451647434966,Despair,Rage,0.21660803432418502
0.0008146451647434966,Irritation,Anxiety,0.25712124151848154
0.0008146451647434966,Irritation,Despair,0.2477891109433549
0.0008146451647434966,Irritation,Irritation,0.25492828119970223
0.0008146451647434966,Irritation,Rage,0.24016136633846114
0.0008146451647434966,Rage,Anxiety,0.25266109689147986
0.0008146451647434966,Rage,Despair,0.26018468791380617
0.0008146451647434966,Rage,Irritation,0.2465392359267648
0.0008146451647434966,Rage,Rage,0.24061497926794892
0.0009571810993685673,Anxiety,Anxiety,0.2881983502153626
0.0009571810993685673,Anxiety,Despair,0.25360714698128006
0.0009571810993685673,Anxiety,Irritation,0.26446688942356295
0.0009571810993685673,Anxiety,Rage,0.19372761337979427
0.0009571810993685673,Despair,Anxiety,0.27378341670710593
0.0009571810993685673,Despair,Despair,0.2813186072845625
0.0009571810993685673,Despair,Irritation,0.24256316510068054
0.0009571810993685673,Despair,Rage,0.2023348109076511
0.0009571810993685673,Irritation,Anxiety,0.25778287527021543
0.0009571810993685673,Irritation,Despair,0.24432287351803647
0.0009571810993685673,Irritation,Irritation,0.25788633577940634
0.0009571810993685673,Irritation,Rage,0.2400079154323418
0.0009571810993685673,Rage,Anxiety,0.2505354425039867
0.0009571810993685673,Rage,Despair,0.2639577368655575
0.0009571810993685673,Rage,Irritation,0.24454700490018266
0.0009571810993685673,Rage,Rage,0.24095981573027314
0.0008578988148231051,Anxiety,Anxiety,0.27936537616835644
0.0008578988148231051,Anxiety,Despair,0.25364364931913136
0.0008578988148231051,Anxiety,Irritation,0.2604447133357672
0.0008578988148231051,Anxiety,Rage,0.20654626117674485
0.0008578988148231051,Despair,Anxiety,0.2686964481951003
0.0008578988148231051,Despair,Despair,0.27397495561263746
0.0008578988148231051,Despair,Irritation,0.24467672908538216
0.0008578988148231051,Despair,Rage,0.21265186710688017
0.0008578988148231051,Irritation,Anxiety,0.257423052557598
0.0008578988148231051,Irritation,Despair,0.2468837016136678
0.0008578988148231051,Irritation,Irritation,0.25572163550273835
0.0008578988148231051,Irritation,Rage,0.23997161032599593
0.0008578988148231051,Rage,Anxiety,0.2522269874529529
0.0008578988148231051,Rage,Despair,0.2612482122868181
0.0008578988148231051,Rage,Irritation,0.24598167195414303
0.0008578988148231051,Rage,Rage,0.24054312830608623
0.0008929847611288006,Anxiety,Anxiety,0.2823141196141205
0.0008929847611288006,Anxiety,Despair,0.2536389634904165
0.0008929847611288006,Anxiety,Irritation,0.2617492218611484
0.0008929847611288006,Anxiety,Rage,0.2022976950343146
0.0008929847611288006,Despair,Anxiety,0.2703972388452733
0.0008929847611288006,Despair,Despair,0.2764139582086975
0.0008929847611288006,Despair,Irritation,0.24397651844918974
0.0008929847611288006,Despair,Rage,0.20921228449683935
0.0008929847611288006,Irritation,Anxiety,0.25761188422845516
0.0008929847611288006,Irritation,Despair,0.24605806761356272
0.0008929847611288006,Irritation,Irritation,0.25643035711109846
0.0008929847611288006,Irritation,Rage,0.23989969104688372
0.0008929847611288006,Rage,Anxiety,0.2517533664912286
0.0008929847611288006,Rage,Despair,0.2621608024906903
0.0008929847611288006,Rage,Irritation,0.24549978346011883
0.0008929847611288006,Rage,Rage,0.24058604755796187
0.0009122703025595424,Anxiety,Anxiety,0.284014031829813
0.0009122703025595424,Anxiety,Despair,0.25363188133620146
0.0009122703025595424,Anxiety,Irritation,0.26251913837560154
0.0009122703025595424,Anxiety,Rage,0.199834948458384
0.0009122703025595424,Despair,Anxiety,0.2713757957387309
0.0009122703025595424,Despair,Despair,0.2778254662700328
0.0009122703025595424,Despair,Irritation,0.24357066238226158
0.0009122703025595424,Despair,Rage,0.2072280756089748
0.0009122703025595424,Irritation,Anxiety,0.2576898287227728
0.0009122703025595424,Irritation,Despair,0.24556801694296956
0.0009122703025595424,Irritation,Irritation,0.2568460053967498
0.0009122703025595424,Irritation,Rage,0.23989614893750782
0.0009122703025595424,Rage,Anxiety,0.2514395874964785
0.0009122703025595424,Rage,Despair,0.26268268550997276
0.0009122703025595424,Rage,Irritation,0.245223531026661
0.0009122703025595424,Rage,Rage,0.24065419596688783
0.00096255409659981,Anxiety,Anxiety,0.28872054155171867
0.00096255409659981,Anxiety,Despair,0.2536037466857413
0.00096255409659981,Anxiety,Irritation,0.2647162344860267
0.00096255409659981,Anxiety,Rage,0.19295947727651322
0.00096255409659981,Despair,Anxiety,0.27408409763657005
0.00096255409659981,Despair,Despair,0.2817566355004404
0.00096255409659981,Despair,Irritation,0.2424371995316736
0.00096255409659981,Despair,Rage,0.20172206733131626
0.00096255409659981,Irritation,Anxiety,0.25778424629118224
0.00096255409659981,Irritation,Despair,0.24416391682948205
0.00096255409659981,Irritation,Irritation,0.25801846567799314
0.00096255409659981,Irritation,Rage,0.24003337120134252
0.00096255409659981,Rage,Anxiety,0.25040883796373486
0.00096255409659981,Rage,Despair,0.26411621556527837
0.00096255409659981,Rage,Irritation,0.24446345330159794
0.00096255409659981,Rage,Rage,0.24101149316938877
0.0009304354817320196,Anxiety,Anxiety,0.2856678960352576
0.0009304354817320196,Anxiety,Despair,0.2536229526488356
0.0009304354817320196,Anxiety,Irritation,0.2632808806045978
0.0009304354817320196,Anxiety,Rage,0.19742827071130922
0.0009304354817320196,Despair,Anxiety,0.27232729809807515
0.0009304354817320196,Despair,Despair,0.2792028536548786
0.0009304354817320196,Despair,Irritation,0.24317441971113837
