C,Story,Emotion,Val
0.13075965163796383,Anxiety,Anxiety,0.2513128680511359
0.13075965163796383,Anxiety,Despair,0.28168428242175125
0.13075965163796383,Anxiety,Irritation,0.4001399504852792
0.13075965163796383,Anxiety,Rage,0.06686289904183332
0.13075965163796383,Despair,Anxiety,0.02650507083052044
0.13075965163796383,Despair,Despair,0.8840488463928444
0.13075965163796383,Despair,Irritation,0.05972339726664906
0.13075965163796383,Despair,Rage,0.02972268550998635
0.13075965163796383,Irritation,Anxiety,0.010100393692339006
0.13075965163796383,Irritation,Despair,0.01361905155525612
0.13075965163796383,Irritation,Irritation,0.9653866302466935
0.13075965163796383,Irritation,Rage,0.01089392450571155
0.13075965163796383,Rage,Anxiety,0.038413338890350826
0.13075965163796383,Rage,Despair,0.11262559526136103
0.13075965163796383,Rage,Irritation,0.13556298029842884
0.13075965163796383,Rage,Rage,0.7133980855498591
0.2251212934164839,Anxiety,Anxiety,0.24734368674596827
0.2251212934164839,Anxiety,Despair,0.29630289114181785
0.2251212934164839,Anxiety,Irritation,0.3940118781376388
0.2251212934164839,Anxiety,Rage,0.062341543974575094
0.2251212934164839,Despair,Anxiety,0.024804312054974027
0.2251212934164839,Despair,Despair,0.8954438263927117
0.2251212934164839,Despair,Irritation,0.05264916354163813
0.2251212934164839,Despair,Rage,0.027102698010676423
0.2251212934164839,Irritation,Anxiety,0.0100845012666932
0.2251212934164839,Irritation,Despair,0.014211316843728335
0.2251212934164839,Irritation,Irritation,0.9644138705414674
0.2251212934164839,Irritation,Rage,0.011290311348110557
0.2251212934164839,Rage,Anxiety,0.037923710808495714
0.2251212934164839,Rage,Despair,0.10724610465417485
0.2251212934164839,Rage,Irritation,0.1359619974658695
0.2251212934164839,Rage,Rage,0.7188681870714602
1e-05,Anxiety,Anxiety,0.25
1e-05,Anxiety,Despair,0.25
1e-05,Anxiety,Irritation,0.25
1e-05,Anxiety,Rage,0.25
1e-05,Despair,Anxiety,0.25
1e-05,Despair,Despair,0.25
1e-05,Despair,Irritation,0.25
1e-05,Despair,Rage,0.25
1e-05,Irritation,Anxiety,0.25
1e-05,Irritation,Despair,0.25
1e-05,Irritation,Irritation,0.25
1e-05,Irritation,Rage,0.25
1e-05,Rage,Anxiety,0.25
1e-05,Rage,Despair,0.25
1e-05,Rage,Irritation,0.25
1e-05,Rage,Rage,0.25
0.23953363174396722,Anxiety,Anxiety,0.2411756424195295
0.23953363174396722,Anxiety,Despair,0.3016581903839539
0.23953363174396722,Anxiety,Irritation,0.3958801604112287
0.23953363174396722,Anxiety,Rage,0.0612860067852882
0.23953363174396722,Despair,Anxiety,0.02327506042377707
0.23953363174396722,Despair,Despair,0.89877221950223
0.23953363174396722,Despair,Irritation,0.05139471857525176
0.23953363174396722,Despair,Rage,0.026558001498741202
0.23953363174396722,Irritation,Anxiety,0.010265566998911001
0.23953363174396722,Irritation,Despair,0.014439209695147014
0.23953363174396722,Irritation,Irritation,0.9638866735009003
0.23953363174396722,Irritation,Rage,0.01140854980504175
0.23953363174396722,Rage,Anxiety,0.03789319899712283
0.23953363174396722,Rage,Despair,0.10934016470659252
0.23953363174396722,Rage,Irritation,0.13802247806876022
0.23953363174396722,Rage,Rage,0.7147441582275245
0.0974935279409108,Anxiety,Anxiety,0.2646891545349737
0.0974935279409108,Anxiety,Despair,0.28408346809030377
0.0974935279409108,Anxiety,Irritation,0.3841883470454631
0.0974935279409108,Anxiety,Rage,0.06703903032925941
0.0974935279409108,Despair,Anxiety,0.027879756706754452
0.0974935279409108,Despair,Despair,0.8790268541982384
0.0974935279409108,Despair,Irritation,0.06263105242764193
0.0974935279409108,Despair,Rage,0.030462336667365055
0.0974935279409108,Irritation,Anxiety,0.012054568066177057
0.0974935279409108,Irritation,Despair,0.01491017943321808
0.0974935279409108,Irritation,Irritation,0.9612787819555908
0.0974935279409108,Irritation,Rage,0.011756470545014075
0.0974935279409108,Rage,Anxiety,0.039937018342620006
0.0974935279409108,Rage,Despair,0.11406151039439108
