C,Story,Emotion,Val
0.003461426715419166,Anxiety,Anxiety,0.5046318055297654
0.003461426715419166,Anxiety,Despair,0.003053680928154567
0.003461426715419166,Anxiety,Irritation,0.4918570801775234
0.003461426715419166,Anxiety,Rage,0.00045743336455648427
0.003461426715419166,Despair,Anxiety,0.08342015632388144
0.003461426715419166,Despair,Despair,0.82855160041798
0.003461426715419166,Despair,Irritation,0.052916319109834506
0.003461426715419166,Despair,Rage,0.035111924148304094
0.003461426715419166,Irritation,Anxiety,0.49909983465340924
0.003461426715419166,Irritation,Despair,0.00029814738838794004
0.003461426715419166,Irritation,Irritation,0.49842302052214216
0.003461426715419166,Irritation,Rage,0.0021789974360606904
0.003461426715419166,Rage,Anxiety,0.09651948800072879
0.003461426715419166,Rage,Despair,0.14665491196523556
0.003461426715419166,Rage,Irritation,0.20522531044837888
0.003461426715419166,Rage,Rage,0.5516002895856565
0.003599606869643286,Anxiety,Anxiety,0.5053462640316235
0.003599606869643286,Anxiety,Despair,0.0042065021614118995
0.003599606869643286,Anxiety,Irritation,0.48998447463670186
0.003599606869643286,Anxiety,Rage,0.00046275917026242176
0.003599606869643286,Despair,Anxiety,0.09857771481275582
0.003599606869643286,Despair,Despair,0.814666540321673
0.003599606869643286,Despair,Irritation,0.06211083357944257
0.003599606869643286,Despair,Rage,0.024644911286128356
0.003599606869643286,Irritation,Anxiety,0.49899087532028874
0.003599606869643286,Irritation,Despair,0.0003051253007092195
0.003599606869643286,Irritation,Irritation,0.49848283253586395
0.003599606869643286,Irritation,Rage,0.002221166843138006
0.003599606869643286,Rage,Anxiety,0.09682037489286618
0.003599606869643286,Rage,Despair,0.13550967526886584
0.003599606869643286,Rage,Irritation,0.211405515915169
0.003599606869643286,Rage,Rage,0.5562644339230987
0.003324836443830279,Anxiety,Anxiety,0.5039381613817955
0.003324836443830279,Anxiety,Despair,0.002057169050513979
0.003324836443830279,Anxiety,Irritation,0.49356858706107243
0.003324836443830279,Anxiety,Rage,0.0004360825066184136
0.003324836443830279,Despair,Anxiety,0.07077259438080391
0.003324836443830279,Despair,Despair,0.8370670367675441
0.003324836443830279,Despair,Irritation,0.045976537660241124
0.003324836443830279,Despair,Rage,0.04618383119141046
0.003324836443830279,Irritation,Anxiety,0.4991744515367416
0.003324836443830279,Irritation,Despair,0.0002906061828543552
0.003324836443830279,Irritation,Irritation,0.4984134527982505
0.003324836443830279,Irritation,Rage,0.0021214894821535344
0.003324836443830279,Rage,Anxiety,0.09545686474496501
0.003324836443830279,Rage,Despair,0.15632770641288699
0.003324836443830279,Rage,Irritation,0.18498103430158933
0.003324836443830279,Rage,Rage,0.5632343945405587
0.003573470480429215,Anxiety,Anxiety,0.5052351588586055
0.003573470480429215,Anxiety,Despair,0.003920866634609837
0.003573470480429215,Anxiety,Irritation,0.4903802117927056
